matrix, M, N, nz, type, avgTime, avgGFlops, nThreads
lung2, 109460, 109460, 492564, HLL, 0.087053, 11.316386, 20
lung2, 109460, 109460, 492564, CSR, 0.050293, 19.587675, 21
lung2, 109460, 109460, 492564, HLL, 0.094088, 10.470252, 21
lung2, 109460, 109460, 492564, CSR, 0.050816, 19.386058, 22
lung2, 109460, 109460, 492564, HLL, 0.095379, 10.328580, 22
lung2, 109460, 109460, 492564, CSR, 0.049729, 19.809775, 23
lung2, 109460, 109460, 492564, HLL, 0.092276, 10.675904, 23
lung2, 109460, 109460, 492564, CSR, 0.048390, 20.357999, 24
lung2, 109460, 109460, 492564, HLL, 0.087073, 11.313756, 24
lung2, 109460, 109460, 492564, CSR, 0.046902, 21.004107, 25
lung2, 109460, 109460, 492564, HLL, 0.088787, 11.095448, 25
lung2, 109460, 109460, 492564, CSR, 0.044240, 22.267830, 26
lung2, 109460, 109460, 492564, HLL, 0.086534, 11.384334, 26
lung2, 109460, 109460, 492564, CSR, 0.043275, 22.764528, 27
lung2, 109460, 109460, 492564, HLL, 0.087387, 11.273125, 27
lung2, 109460, 109460, 492564, CSR, 0.044384, 22.195639, 28
lung2, 109460, 109460, 492564, HLL, 0.088405, 11.143292, 28
lung2, 109460, 109460, 492564, CSR, 0.042885, 22.971348, 29
lung2, 109460, 109460, 492564, HLL, 0.096778, 10.179279, 29
lung2, 109460, 109460, 492564, CSR, 0.040347, 24.416465, 30
lung2, 109460, 109460, 492564, HLL, 0.091293, 10.790856, 30
lung2, 109460, 109460, 492564, CSR, 0.041059, 23.993103, 31
lung2, 109460, 109460, 492564, HLL, 0.100418, 9.810262, 31
lung2, 109460, 109460, 492564, CSR, 0.038495, 25.591229, 32
lung2, 109460, 109460, 492564, HLL, 0.089647, 10.988974, 32
lung2, 109460, 109460, 492564, CSR, 0.039176, 25.146218, 33
lung2, 109460, 109460, 492564, HLL, 0.093963, 10.484228, 33
lung2, 109460, 109460, 492564, CSR, 0.039908, 24.684998, 34
lung2, 109460, 109460, 492564, HLL, 0.101227, 9.731822, 34
lung2, 109460, 109460, 492564, CSR, 0.039747, 24.785047, 35
lung2, 109460, 109460, 492564, HLL, 0.102944, 9.569568, 35
lung2, 109460, 109460, 492564, CSR, 0.036996, 26.627727, 36
lung2, 109460, 109460, 492564, HLL, 0.097489, 10.104987, 36
lung2, 109460, 109460, 492564, CSR, 0.037323, 26.394558, 37
lung2, 109460, 109460, 492564, HLL, 0.097289, 10.125758, 37
lung2, 109460, 109460, 492564, CSR, 0.035498, 27.751930, 38
lung2, 109460, 109460, 492564, HLL, 0.100050, 9.846313, 38
lung2, 109460, 109460, 492564, CSR, 0.034842, 28.274143, 39
lung2, 109460, 109460, 492564, HLL, 0.098361, 10.015456, 39
lung2, 109460, 109460, 492564, CSR, 0.034254, 28.759739, 40
lung2, 109460, 109460, 492564, HLL, 0.101574, 9.698659, 40
PR02R, 161070, 161070, 8185136, serial, 9.465381, 1.729489, 1
PR02R, 161070, 161070, 8185136, CSR, 9.435625, 1.734943, 1
PR02R, 161070, 161070, 8185136, HLL, 14.893099, 1.099185, 1
PR02R, 161070, 161070, 8185136, CSR, 4.999773, 3.274203, 2
PR02R, 161070, 161070, 8185136, HLL, 7.740650, 2.114845, 2
PR02R, 161070, 161070, 8185136, CSR, 3.451941, 4.742339, 3
PR02R, 161070, 161070, 8185136, HLL, 5.724795, 2.859539, 3
PR02R, 161070, 161070, 8185136, CSR, 3.417895, 4.789577, 4
PR02R, 161070, 161070, 8185136, HLL, 4.933037, 3.318498, 4
PR02R, 161070, 161070, 8185136, CSR, 3.173002, 5.159238, 5
PR02R, 161070, 161070, 8185136, HLL, 3.970084, 4.123407, 5
PR02R, 161070, 161070, 8185136, CSR, 2.346625, 6.976093, 6
PR02R, 161070, 161070, 8185136, HLL, 4.562789, 3.587777, 6
PR02R, 161070, 161070, 8185136, CSR, 2.452081, 6.676072, 7
PR02R, 161070, 161070, 8185136, HLL, 4.528362, 3.615054, 7
PR02R, 161070, 161070, 8185136, CSR, 2.345921, 6.978187, 8
PR02R, 161070, 161070, 8185136, HLL, 4.506839, 3.632318, 8
PR02R, 161070, 161070, 8185136, CSR, 2.170335, 7.542739, 9
PR02R, 161070, 161070, 8185136, HLL, 4.427309, 3.697567, 9
PR02R, 161070, 161070, 8185136, CSR, 2.167586, 7.552306, 10
PR02R, 161070, 161070, 8185136, HLL, 4.074898, 4.017345, 10
PR02R, 161070, 161070, 8185136, CSR, 1.571673, 10.415823, 11
PR02R, 161070, 161070, 8185136, HLL, 4.188496, 3.908389, 11
PR02R, 161070, 161070, 8185136, CSR, 1.408321, 11.623965, 12
PR02R, 161070, 161070, 8185136, HLL, 4.370601, 3.745543, 12
PR02R, 161070, 161070, 8185136, CSR, 1.471649, 11.123763, 13
PR02R, 161070, 161070, 8185136, HLL, 4.334890, 3.776398, 13
PR02R, 161070, 161070, 8185136, CSR, 1.455124, 11.250088, 14
PR02R, 161070, 161070, 8185136, HLL, 4.177694, 3.918495, 14
PR02R, 161070, 161070, 8185136, CSR, 1.370054, 11.948637, 15
PR02R, 161070, 161070, 8185136, HLL, 4.301637, 3.805591, 15
PR02R, 161070, 161070, 8185136, CSR, 1.452429, 11.270965, 16
PR02R, 161070, 161070, 8185136, HLL, 4.180856, 3.915531, 16
PR02R, 161070, 161070, 8185136, CSR, 1.352676, 12.102136, 17
PR02R, 161070, 161070, 8185136, HLL, 4.192514, 3.904644, 17
PR02R, 161070, 161070, 8185136, CSR, 1.384452, 11.824371, 18
PR02R, 161070, 161070, 8185136, HLL, 4.246615, 3.854899, 18
PR02R, 161070, 161070, 8185136, CSR, 1.700324, 9.627735, 19
PR02R, 161070, 161070, 8185136, HLL, 4.393930, 3.725656, 19
PR02R, 161070, 161070, 8185136, CSR, 1.613712, 10.144481, 20
PR02R, 161070, 161070, 8185136, HLL, 4.316964, 3.792080, 20
PR02R, 161070, 161070, 8185136, CSR, 1.603363, 10.209960, 21
PR02R, 161070, 161070, 8185136, HLL, 4.225249, 3.874392, 21
PR02R, 161070, 161070, 8185136, CSR, 1.570069, 10.426464, 22
PR02R, 161070, 161070, 8185136, HLL, 3.095234, 5.288864, 22
PR02R, 161070, 161070, 8185136, CSR, 1.476399, 11.087973, 23
PR02R, 161070, 161070, 8185136, HLL, 3.093989, 5.290993, 23
PR02R, 161070, 161070, 8185136, CSR, 1.423652, 11.498785, 24
PR02R, 161070, 161070, 8185136, HLL, 3.119191, 5.248243, 24
PR02R, 161070, 161070, 8185136, CSR, 1.365970, 11.984353, 25
PR02R, 161070, 161070, 8185136, HLL, 3.035768, 5.392465, 25
PR02R, 161070, 161070, 8185136, CSR, 1.578609, 10.370063, 26
PR02R, 161070, 161070, 8185136, HLL, 2.994952, 5.465955, 26
PR02R, 161070, 161070, 8185136, CSR, 1.615748, 10.131698, 27
PR02R, 161070, 161070, 8185136, HLL, 3.096681, 5.286393, 27
PR02R, 161070, 161070, 8185136, CSR, 1.565969, 10.453767, 28
PR02R, 161070, 161070, 8185136, HLL, 3.017669, 5.424808, 28
PR02R, 161070, 161070, 8185136, CSR, 1.603469, 10.209283, 29
PR02R, 161070, 161070, 8185136, HLL, 2.991007, 5.473164, 29
PR02R, 161070, 161070, 8185136, CSR, 1.642497, 9.966697, 30
PR02R, 161070, 161070, 8185136, HLL, 3.049590, 5.368025, 30
PR02R, 161070, 161070, 8185136, CSR, 1.648815, 9.928510, 31
PR02R, 161070, 161070, 8185136, HLL, 3.000004, 5.456750, 31
PR02R, 161070, 161070, 8185136, CSR, 1.560725, 10.488891, 32
PR02R, 161070, 161070, 8185136, HLL, 3.006106, 5.445673, 32
PR02R, 161070, 161070, 8185136, CSR, 1.594990, 10.263556, 33
PR02R, 161070, 161070, 8185136, HLL, 2.996911, 5.462381, 33
PR02R, 161070, 161070, 8185136, CSR, 1.581980, 10.347967, 34
PR02R, 161070, 161070, 8185136, HLL, 2.969515, 5.512777, 34
PR02R, 161070, 161070, 8185136, CSR, 1.606033, 10.192988, 35
PR02R, 161070, 161070, 8185136, HLL, 2.893241, 5.658108, 35
PR02R, 161070, 161070, 8185136, CSR, 1.617307, 10.121934, 36
PR02R, 161070, 161070, 8185136, HLL, 2.940127, 5.567879, 36
PR02R, 161070, 161070, 8185136, CSR, 1.584623, 10.330703, 37
PR02R, 161070, 161070, 8185136, HLL, 2.871243, 5.701459, 37
PR02R, 161070, 161070, 8185136, CSR, 1.617387, 10.121431, 38
PR02R, 161070, 161070, 8185136, HLL, 2.858113, 5.727649, 38
PR02R, 161070, 161070, 8185136, CSR, 1.609609, 10.170338, 39
PR02R, 161070, 161070, 8185136, HLL, 2.886427, 5.671466, 39
PR02R, 161070, 161070, 8185136, CSR, 1.622070, 10.092211, 40
PR02R, 161070, 161070, 8185136, HLL, 2.762695, 5.925472, 40
FEM_3D_thermal1, 17880, 17880, 430740, serial, 0.402337, 2.141190, 1
FEM_3D_thermal1, 17880, 17880, 430740, CSR, 0.392335, 2.195778, 1
FEM_3D_thermal1, 17880, 17880, 430740, HLL, 0.523686, 1.645033, 1
FEM_3D_thermal1, 17880, 17880, 430740, CSR, 0.211064, 4.081611, 2
FEM_3D_thermal1, 17880, 17880, 430740, HLL, 0.281391, 3.061506, 2
FEM_3D_thermal1, 17880, 17880, 430740, CSR, 0.141310, 6.096401, 3
FEM_3D_thermal1, 17880, 17880, 430740, HLL, 0.186785, 4.612154, 3
FEM_3D_thermal1, 17880, 17880, 430740, CSR, 0.108276, 7.956364, 4
FEM_3D_thermal1, 17880, 17880, 430740, HLL, 0.141965, 6.068255, 4
FEM_3D_thermal1, 17880, 17880, 430740, CSR, 0.087423, 9.854137, 5
FEM_3D_thermal1, 17880, 17880, 430740, HLL, 0.116695, 7.382295, 5
FEM_3D_thermal1, 17880, 17880, 430740, CSR, 0.074708, 11.531296, 6
FEM_3D_thermal1, 17880, 17880, 430740, HLL, 0.099693, 8.641288, 6
FEM_3D_thermal1, 17880, 17880, 430740, CSR, 0.063797, 13.503522, 7
FEM_3D_thermal1, 17880, 17880, 430740, HLL, 0.087500, 9.845497, 7
FEM_3D_thermal1, 17880, 17880, 430740, CSR, 0.056814, 15.163150, 8
FEM_3D_thermal1, 17880, 17880, 430740, HLL, 0.078850, 10.925535, 8
FEM_3D_thermal1, 17880, 17880, 430740, CSR, 0.051410, 16.756973, 9
FEM_3D_thermal1, 17880, 17880, 430740, HLL, 0.071551, 12.040013, 9
FEM_3D_thermal1, 17880, 17880, 430740, CSR, 0.046789, 18.412095, 10
FEM_3D_thermal1, 17880, 17880, 430740, HLL, 0.065587, 13.134930, 10
FEM_3D_thermal1, 17880, 17880, 430740, CSR, 0.043633, 19.743710, 11
FEM_3D_thermal1, 17880, 17880, 430740, HLL, 0.063168, 13.637872, 11
FEM_3D_thermal1, 17880, 17880, 430740, CSR, 0.042405, 20.315583, 12
FEM_3D_thermal1, 17880, 17880, 430740, HLL, 0.059509, 14.476370, 12
FEM_3D_thermal1, 17880, 17880, 430740, CSR, 0.039084, 22.041861, 13
FEM_3D_thermal1, 17880, 17880, 430740, HLL, 0.055918, 15.406181, 13
FEM_3D_thermal1, 17880, 17880, 430740, CSR, 0.037963, 22.692864, 14
FEM_3D_thermal1, 17880, 17880, 430740, HLL, 0.054123, 15.917175, 14
FEM_3D_thermal1, 17880, 17880, 430740, CSR, 0.035699, 24.132026, 15
FEM_3D_thermal1, 17880, 17880, 430740, HLL, 0.054602, 15.777498, 15
FEM_3D_thermal1, 17880, 17880, 430740, CSR, 0.034261, 25.144638, 16
FEM_3D_thermal1, 17880, 17880, 430740, HLL, 0.052623, 16.370873, 16
FEM_3D_thermal1, 17880, 17880, 430740, CSR, 0.032917, 26.171101, 17
FEM_3D_thermal1, 17880, 17880, 430740, HLL, 0.051796, 16.632070, 17
FEM_3D_thermal1, 17880, 17880, 430740, CSR, 0.033283, 25.883864, 18
FEM_3D_thermal1, 17880, 17880, 430740, HLL, 0.053372, 16.141019, 18
FEM_3D_thermal1, 17880, 17880, 430740, CSR, 0.030891, 27.887552, 19
FEM_3D_thermal1, 17880, 17880, 430740, HLL, 0.053283, 16.168110, 19
FEM_3D_thermal1, 17880, 17880, 430740, CSR, 0.031984, 26.934567, 20
FEM_3D_thermal1, 17880, 17880, 430740, HLL, 0.053193, 16.195371, 20
FEM_3D_thermal1, 17880, 17880, 430740, CSR, 0.039391, 21.869991, 21
FEM_3D_thermal1, 17880, 17880, 430740, HLL, 0.053282, 16.168351, 21
FEM_3D_thermal1, 17880, 17880, 430740, CSR, 0.038710, 22.254579, 22
FEM_3D_thermal1, 17880, 17880, 430740, HLL, 0.052301, 16.471694, 22
FEM_3D_thermal1, 17880, 17880, 430740, CSR, 0.037001, 23.282304, 23
FEM_3D_thermal1, 17880, 17880, 430740, HLL, 0.051534, 16.716862, 23
FEM_3D_thermal1, 17880, 17880, 430740, CSR, 0.037978, 22.683571, 24
FEM_3D_thermal1, 17880, 17880, 430740, HLL, 0.055024, 15.656426, 24
FEM_3D_thermal1, 17880, 17880, 430740, CSR, 0.038235, 22.530952, 25
FEM_3D_thermal1, 17880, 17880, 430740, HLL, 0.048498, 17.763081, 25
FEM_3D_thermal1, 17880, 17880, 430740, CSR, 0.036242, 23.770059, 26
FEM_3D_thermal1, 17880, 17880, 430740, HLL, 0.054328, 15.857036, 26
FEM_3D_thermal1, 17880, 17880, 430740, CSR, 0.036190, 23.804361, 27
FEM_3D_thermal1, 17880, 17880, 430740, HLL, 0.055292, 15.580556, 27
FEM_3D_thermal1, 17880, 17880, 430740, CSR, 0.032525, 26.486458, 28
FEM_3D_thermal1, 17880, 17880, 430740, HLL, 0.049112, 17.541075, 28
FEM_3D_thermal1, 17880, 17880, 430740, CSR, 0.032800, 26.264509, 29
FEM_3D_thermal1, 17880, 17880, 430740, HLL, 0.048884, 17.622926, 29
FEM_3D_thermal1, 17880, 17880, 430740, CSR, 0.036062, 23.888798, 30
FEM_3D_thermal1, 17880, 17880, 430740, HLL, 0.057216, 15.056551, 30
FEM_3D_thermal1, 17880, 17880, 430740, CSR, 0.034039, 25.308719, 31
FEM_3D_thermal1, 17880, 17880, 430740, HLL, 0.056162, 15.339213, 31
FEM_3D_thermal1, 17880, 17880, 430740, CSR, 0.034037, 25.309827, 32
FEM_3D_thermal1, 17880, 17880, 430740, HLL, 0.058217, 14.797740, 32
FEM_3D_thermal1, 17880, 17880, 430740, CSR, 0.033604, 25.636124, 33
FEM_3D_thermal1, 17880, 17880, 430740, HLL, 0.058603, 14.700299, 33
FEM_3D_thermal1, 17880, 17880, 430740, CSR, 0.032924, 26.165475, 34
FEM_3D_thermal1, 17880, 17880, 430740, HLL, 0.059936, 14.373329, 34
FEM_3D_thermal1, 17880, 17880, 430740, CSR, 0.029487, 29.215148, 35
FEM_3D_thermal1, 17880, 17880, 430740, HLL, 0.051682, 16.668950, 35
FEM_3D_thermal1, 17880, 17880, 430740, CSR, 0.040236, 21.410417, 36
FEM_3D_thermal1, 17880, 17880, 430740, HLL, 0.060722, 14.187258, 36
FEM_3D_thermal1, 17880, 17880, 430740, CSR, 0.029126, 29.577275, 37
FEM_3D_thermal1, 17880, 17880, 430740, HLL, 0.055203, 15.605699, 37
FEM_3D_thermal1, 17880, 17880, 430740, CSR, 0.030065, 28.654270, 38
FEM_3D_thermal1, 17880, 17880, 430740, HLL, 0.064706, 13.313664, 38
FEM_3D_thermal1, 17880, 17880, 430740, CSR, 0.031541, 27.312832, 39
FEM_3D_thermal1, 17880, 17880, 430740, HLL, 0.064852, 13.283757, 39
FEM_3D_thermal1, 17880, 17880, 430740, CSR, 0.029189, 29.513552, 40
FEM_3D_thermal1, 17880, 17880, 430740, HLL, 0.058967, 14.609437, 40
thermal1, 82654, 82654, 574458, serial, 0.755501, 1.520734, 1
thermal1, 82654, 82654, 574458, CSR, 0.755632, 1.520471, 1
thermal1, 82654, 82654, 574458, HLL, 1.190053, 0.965433, 1
thermal1, 82654, 82654, 574458, CSR, 0.401545, 2.861237, 2
thermal1, 82654, 82654, 574458, HLL, 0.611208, 1.879746, 2
thermal1, 82654, 82654, 574458, CSR, 0.264400, 4.345378, 3
thermal1, 82654, 82654, 574458, HLL, 0.405312, 2.834647, 3
thermal1, 82654, 82654, 574458, CSR, 0.196279, 5.853472, 4
thermal1, 82654, 82654, 574458, HLL, 0.297476, 3.862220, 4
thermal1, 82654, 82654, 574458, CSR, 0.167716, 6.850365, 5
thermal1, 82654, 82654, 574458, HLL, 0.246745, 4.656291, 5
thermal1, 82654, 82654, 574458, CSR, 0.138174, 8.314989, 6
thermal1, 82654, 82654, 574458, HLL, 0.208464, 5.511332, 6
thermal1, 82654, 82654, 574458, CSR, 0.118114, 9.727201, 7
thermal1, 82654, 82654, 574458, HLL, 0.180524, 6.364338, 7
thermal1, 82654, 82654, 574458, CSR, 0.114179, 10.062398, 8
thermal1, 82654, 82654, 574458, HLL, 0.160579, 7.154852, 8
thermal1, 82654, 82654, 574458, CSR, 0.096557, 11.898876, 9
thermal1, 82654, 82654, 574458, HLL, 0.142981, 8.035421, 9
thermal1, 82654, 82654, 574458, CSR, 0.092125, 12.471227, 10
thermal1, 82654, 82654, 574458, HLL, 0.135845, 8.457579, 10
thermal1, 82654, 82654, 574458, CSR, 0.083116, 13.823046, 11
thermal1, 82654, 82654, 574458, HLL, 0.126462, 9.085090, 11
thermal1, 82654, 82654, 574458, CSR, 0.073235, 15.688074, 12
thermal1, 82654, 82654, 574458, HLL, 0.120818, 9.509482, 12
thermal1, 82654, 82654, 574458, CSR, 0.070994, 16.183368, 13
thermal1, 82654, 82654, 574458, HLL, 0.114396, 10.043294, 13
thermal1, 82654, 82654, 574458, CSR, 0.062357, 18.424817, 14
thermal1, 82654, 82654, 574458, HLL, 0.108692, 10.570427, 14
thermal1, 82654, 82654, 574458, CSR, 0.061774, 18.598713, 15
thermal1, 82654, 82654, 574458, HLL, 0.100514, 11.430414, 15
thermal1, 82654, 82654, 574458, CSR, 0.055088, 20.856053, 16
thermal1, 82654, 82654, 574458, HLL, 0.096831, 11.865167, 16
thermal1, 82654, 82654, 574458, CSR, 0.054365, 21.133421, 17
thermal1, 82654, 82654, 574458, HLL, 0.094144, 12.203791, 17
thermal1, 82654, 82654, 574458, CSR, 0.052227, 21.998365, 18
thermal1, 82654, 82654, 574458, HLL, 0.092998, 12.354228, 18
thermal1, 82654, 82654, 574458, CSR, 0.047971, 23.950264, 19
thermal1, 82654, 82654, 574458, HLL, 0.090609, 12.679958, 19
thermal1, 82654, 82654, 574458, CSR, 0.046623, 24.642510, 20
thermal1, 82654, 82654, 574458, HLL, 0.087806, 13.084685, 20
thermal1, 82654, 82654, 574458, CSR, 0.082553, 13.917315, 21
thermal1, 82654, 82654, 574458, HLL, 0.099314, 11.568487, 21
thermal1, 82654, 82654, 574458, CSR, 0.078941, 14.554089, 22
thermal1, 82654, 82654, 574458, HLL, 0.098295, 11.688484, 22
thermal1, 82654, 82654, 574458, CSR, 0.075825, 15.152252, 23
thermal1, 82654, 82654, 574458, HLL, 0.094980, 12.096411, 23
thermal1, 82654, 82654, 574458, CSR, 0.070524, 16.291058, 24
thermal1, 82654, 82654, 574458, HLL, 0.092401, 12.434083, 24
thermal1, 82654, 82654, 574458, CSR, 0.068480, 16.777358, 25
thermal1, 82654, 82654, 574458, HLL, 0.095880, 11.982858, 25
thermal1, 82654, 82654, 574458, CSR, 0.067426, 17.039709, 26
thermal1, 82654, 82654, 574458, HLL, 0.090781, 12.655857, 26
thermal1, 82654, 82654, 574458, CSR, 0.063868, 17.989011, 27
thermal1, 82654, 82654, 574458, HLL, 0.087380, 13.148534, 27
thermal1, 82654, 82654, 574458, CSR, 0.061476, 18.688770, 28
thermal1, 82654, 82654, 574458, HLL, 0.095925, 11.977286, 28
thermal1, 82654, 82654, 574458, CSR, 0.059365, 19.353570, 29
thermal1, 82654, 82654, 574458, HLL, 0.095175, 12.071622, 29
thermal1, 82654, 82654, 574458, CSR, 0.056959, 20.171041, 30
thermal1, 82654, 82654, 574458, HLL, 0.090053, 12.758253, 30
thermal1, 82654, 82654, 574458, CSR, 0.055211, 20.809447, 31
thermal1, 82654, 82654, 574458, HLL, 0.090662, 12.672511, 31
thermal1, 82654, 82654, 574458, CSR, 0.053397, 21.516506, 32
thermal1, 82654, 82654, 574458, HLL, 0.090906, 12.638464, 32
thermal1, 82654, 82654, 574458, CSR, 0.053987, 21.281281, 33
thermal1, 82654, 82654, 574458, HLL, 0.090425, 12.705751, 33
thermal1, 82654, 82654, 574458, CSR, 0.051355, 22.371900, 34
thermal1, 82654, 82654, 574458, HLL, 0.094071, 12.213294, 34
thermal1, 82654, 82654, 574458, CSR, 0.049801, 23.070222, 35
thermal1, 82654, 82654, 574458, HLL, 0.101364, 11.334577, 35
thermal1, 82654, 82654, 574458, CSR, 0.048478, 23.699720, 36
thermal1, 82654, 82654, 574458, HLL, 0.092790, 12.381886, 36
thermal1, 82654, 82654, 574458, CSR, 0.049398, 23.258273, 37
thermal1, 82654, 82654, 574458, HLL, 0.104202, 11.025846, 37
thermal1, 82654, 82654, 574458, CSR, 0.045073, 25.490203, 38
thermal1, 82654, 82654, 574458, HLL, 0.097227, 11.816875, 38
thermal1, 82654, 82654, 574458, CSR, 0.057069, 20.132091, 39
thermal1, 82654, 82654, 574458, HLL, 0.096706, 11.880470, 39
thermal1, 82654, 82654, 574458, CSR, 0.045641, 25.172944, 40
thermal1, 82654, 82654, 574458, HLL, 0.105888, 10.850304, 40
thermal2, 1228045, 1228045, 8580313, serial, 15.822007, 1.084605, 1
thermal2, 1228045, 1228045, 8580313, CSR, 15.795547, 1.086422, 1
thermal2, 1228045, 1228045, 8580313, HLL, 23.911335, 0.717677, 1
thermal2, 1228045, 1228045, 8580313, CSR, 8.318865, 2.062857, 2
thermal2, 1228045, 1228045, 8580313, HLL, 12.588761, 1.363170, 2
thermal2, 1228045, 1228045, 8580313, CSR, 5.848595, 2.934145, 3
thermal2, 1228045, 1228045, 8580313, HLL, 12.010433, 1.428810, 3
thermal2, 1228045, 1228045, 8580313, CSR, 4.493730, 3.818793, 4
thermal2, 1228045, 1228045, 8580313, HLL, 7.780921, 2.205475, 4
thermal2, 1228045, 1228045, 8580313, CSR, 3.915622, 4.382606, 5
thermal2, 1228045, 1228045, 8580313, HLL, 6.471957, 2.651536, 5
thermal2, 1228045, 1228045, 8580313, CSR, 3.846081, 4.461847, 6
thermal2, 1228045, 1228045, 8580313, HLL, 5.700832, 3.010197, 6
thermal2, 1228045, 1228045, 8580313, CSR, 3.280388, 5.231279, 7
thermal2, 1228045, 1228045, 8580313, HLL, 5.348166, 3.208693, 7
thermal2, 1228045, 1228045, 8580313, CSR, 3.051883, 5.622964, 8
thermal2, 1228045, 1228045, 8580313, HLL, 4.933739, 3.478220, 8
thermal2, 1228045, 1228045, 8580313, CSR, 3.000430, 5.719389, 9
thermal2, 1228045, 1228045, 8580313, HLL, 4.554739, 3.767642, 9
thermal2, 1228045, 1228045, 8580313, CSR, 2.914132, 5.888760, 10
thermal2, 1228045, 1228045, 8580313, HLL, 4.328229, 3.964815, 10
thermal2, 1228045, 1228045, 8580313, CSR, 2.997499, 5.724982, 11
thermal2, 1228045, 1228045, 8580313, HLL, 4.442095, 3.863183, 11
thermal2, 1228045, 1228045, 8580313, CSR, 2.927453, 5.861965, 12
thermal2, 1228045, 1228045, 8580313, HLL, 4.195091, 4.090645, 12
thermal2, 1228045, 1228045, 8580313, CSR, 2.923744, 5.869402, 13
thermal2, 1228045, 1228045, 8580313, HLL, 4.507448, 3.807171, 13
thermal2, 1228045, 1228045, 8580313, CSR, 2.885193, 5.947826, 14
thermal2, 1228045, 1228045, 8580313, HLL, 4.417436, 3.884748, 14
thermal2, 1228045, 1228045, 8580313, CSR, 2.975937, 5.766461, 15
thermal2, 1228045, 1228045, 8580313, HLL, 4.253934, 4.034060, 15
thermal2, 1228045, 1228045, 8580313, CSR, 2.901424, 5.914553, 16
thermal2, 1228045, 1228045, 8580313, HLL, 4.049432, 4.237786, 16
thermal2, 1228045, 1228045, 8580313, CSR, 2.795433, 6.138808, 17
thermal2, 1228045, 1228045, 8580313, HLL, 4.130379, 4.154734, 17
thermal2, 1228045, 1228045, 8580313, CSR, 2.620751, 6.547981, 18
thermal2, 1228045, 1228045, 8580313, HLL, 4.201352, 4.084548, 18
thermal2, 1228045, 1228045, 8580313, CSR, 2.530798, 6.780716, 19
thermal2, 1228045, 1228045, 8580313, HLL, 4.102250, 4.183223, 19
thermal2, 1228045, 1228045, 8580313, CSR, 3.147509, 5.452129, 20
thermal2, 1228045, 1228045, 8580313, HLL, 4.128660, 4.156464, 20
thermal2, 1228045, 1228045, 8580313, CSR, 2.988747, 5.741745, 21
thermal2, 1228045, 1228045, 8580313, HLL, 4.209400, 4.076739, 21
thermal2, 1228045, 1228045, 8580313, CSR, 2.980502, 5.757629, 22
thermal2, 1228045, 1228045, 8580313, HLL, 4.079406, 4.206648, 22
thermal2, 1228045, 1228045, 8580313, CSR, 2.849389, 6.022563, 23
thermal2, 1228045, 1228045, 8580313, HLL, 4.100563, 4.184943, 23
thermal2, 1228045, 1228045, 8580313, CSR, 3.023773, 5.675235, 24
thermal2, 1228045, 1228045, 8580313, HLL, 4.316207, 3.975858, 24
thermal2, 1228045, 1228045, 8580313, CSR, 2.862208, 5.995590, 25
thermal2, 1228045, 1228045, 8580313, HLL, 4.113031, 4.172258, 25
thermal2, 1228045, 1228045, 8580313, CSR, 2.701061, 6.353290, 26
thermal2, 1228045, 1228045, 8580313, HLL, 4.126485, 4.158655, 26
thermal2, 1228045, 1228045, 8580313, CSR, 3.159771, 5.430972, 27
thermal2, 1228045, 1228045, 8580313, HLL, 4.747787, 3.614447, 27
thermal2, 1228045, 1228045, 8580313, CSR, 3.323373, 5.163617, 28
thermal2, 1228045, 1228045, 8580313, HLL, 4.663924, 3.679440, 28
thermal2, 1228045, 1228045, 8580313, CSR, 3.335591, 5.144703, 29
thermal2, 1228045, 1228045, 8580313, HLL, 4.584701, 3.743020, 29
thermal2, 1228045, 1228045, 8580313, CSR, 3.196559, 5.368469, 30
thermal2, 1228045, 1228045, 8580313, HLL, 4.648224, 3.691867, 30
thermal2, 1228045, 1228045, 8580313, CSR, 3.107008, 5.523200, 31
thermal2, 1228045, 1228045, 8580313, HLL, 4.696085, 3.654241, 31
thermal2, 1228045, 1228045, 8580313, CSR, 3.052221, 5.622340, 32
thermal2, 1228045, 1228045, 8580313, HLL, 4.538266, 3.781317, 32
thermal2, 1228045, 1228045, 8580313, CSR, 2.990065, 5.739216, 33
thermal2, 1228045, 1228045, 8580313, HLL, 4.637169, 3.700669, 33
thermal2, 1228045, 1228045, 8580313, CSR, 3.016021, 5.689823, 34
thermal2, 1228045, 1228045, 8580313, HLL, 4.505194, 3.809076, 34
thermal2, 1228045, 1228045, 8580313, CSR, 2.933222, 5.850436, 35
thermal2, 1228045, 1228045, 8580313, HLL, 4.501797, 3.811950, 35
thermal2, 1228045, 1228045, 8580313, CSR, 2.914697, 5.887620, 36
thermal2, 1228045, 1228045, 8580313, HLL, 4.525506, 3.791979, 36
thermal2, 1228045, 1228045, 8580313, CSR, 2.892892, 5.931996, 37
thermal2, 1228045, 1228045, 8580313, HLL, 4.434976, 3.869385, 37
thermal2, 1228045, 1228045, 8580313, CSR, 2.910314, 5.896486, 38
thermal2, 1228045, 1228045, 8580313, HLL, 4.509931, 3.805075, 38
thermal2, 1228045, 1228045, 8580313, CSR, 2.889337, 5.939295, 39
thermal2, 1228045, 1228045, 8580313, HLL, 4.546683, 3.774317, 39
thermal2, 1228045, 1228045, 8580313, CSR, 3.118381, 5.503057, 40
